__time,amount,coa.groupHead,coa.groupHeadName,coa.id,coa.majorHead,coa.majorHeadName,coa.minorHead,coa.minorHeadName,coa.objectHead,coa.objectHeadName,coa.subHead,coa.subHeadName,coa.subMajorHead,coa.subMajorHeadName,department.code,department.id,department.name,eventId,eventTime,eventType,expenditure.code,expenditure.id,expenditure.name,expenditure.type,fromBillingPeriod,government.id,government.name,id,project.code,project.departmentId,project.expenditureId,project.id,project.name,referenceId,tenantId,toBillingPeriod,version,departmentEntity.code,departmentEntity.name,departmentEntity.hierarchyLevel,departmentEntity.ancestry[0].code,departmentEntity.ancestry[0].name,departmentEntity.ancestry[0].hierarchyLevel,departmentEntity.ancestry[1].code,departmentEntity.ancestry[1].name,departmentEntity.ancestry[1].hierarchyLevel,departmentEntity.ancestry[2].code,departmentEntity.ancestry[2].name,departmentEntity.ancestry[2].hierarchyLevel,departmentEntity.ancestry[3].code,departmentEntity.ancestry[3].name,departmentEntity.ancestry[3].hierarchyLevel,departmentEntity.ancestry[4].code,departmentEntity.ancestry[4].name,departmentEntity.ancestry[4].hierarchyLevel,departmentEntity.ancestry[5].code,departmentEntity.ancestry[5].name,departmentEntity.ancestry[5].hierarchyLevel,departmentEntity.ancestry[6].code,departmentEntity.ancestry[6].name,departmentEntity.ancestry[6].hierarchyLevel,Total_Receipt,Total_Payment,Total_Bill,Total_Demand,Total_Expenditure,Total_Revenue,Fiscal_Position,Cash_Position
1630060755190,543,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,604621fb-6f78-418e-bae6-0849a9ab81a3,1625896163000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1604244068000,pb,Punjab,0752f293-8156-4b4c-b80a-1c2372d4c4ec,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,f4e93a47-cec8-45d2-a6d8-e3a9655adaf2,pb,1624728229000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060755386,378,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,91bd1f2a-1831-4b6f-a38d-cbfc003c188e,1603734715000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1623515755000,pb,Punjab,8118b6db-378f-498e-833b-ad733cefbb3d,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,7b1efb87-881b-47ea-bbbe-cfdacd90ef6c,pb,1599244815000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060755386,381,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,91bd1f2a-1831-4b6f-a38d-cbfc003c188e,1603734715000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1602380920000,pb,Punjab,9c70357d-7e16-4b0f-9d73-3ad4243734ee,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,7b1efb87-881b-47ea-bbbe-cfdacd90ef6c,pb,1598508519000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060755565,646,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,2c7c4253-2d87-49f1-8010-9467ac0480a7,1628243407000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1593824469000,pb,Punjab,579b094e-a303-4343-981e-dfe1939cf856,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,ecd596be-7780-4c94-a136-e09187708797,pb,1605141835000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060755734,987,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,40a1cdb9-4102-45c6-a135-3c0d2f7ed2f8,1597789834000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1620102808000,pb,Punjab,0e702368-5908-4ad7-96bf-75682eb7d40f,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,81c1450d-f37e-4af2-b2d6-4b414eda89e2,pb,1597958077000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060755959,490,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,5b8acdfa-0cd1-4868-8dbb-e91a2a6460c3,1606838451000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1610048394000,pb,Punjab,68f86c48-5f20-4c27-b2c8-0cff2e20e523,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,e002ca4a-000c-4f2e-ae48-c85c83c0e759,pb,1605383019000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060756140,766,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,66d7686f-66f9-4619-b194-485b06b833c2,1621446514000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1612691127000,pb,Punjab,66384484-9547-4bbc-a970-d5b68171e664,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,8e8a6235-c98d-4d26-b695-10a13545a6a5,pb,1606437751000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060756140,877,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,66d7686f-66f9-4619-b194-485b06b833c2,1621446514000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1620447663000,pb,Punjab,76cb8b40-5b97-4b1c-bdd2-90a5ffe36f2e,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,8e8a6235-c98d-4d26-b695-10a13545a6a5,pb,1603752430000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060756315,769,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,1b01b21c-6b08-4378-8a47-5982c0c26c6e,1612019938000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1611428877000,pb,Punjab,99d2b123-f145-4953-9752-b6f2a1d54edf,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,8af06f87-a612-4330-815a-a0ebadddece7,pb,1616502260000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060756315,848,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,1b01b21c-6b08-4378-8a47-5982c0c26c6e,1612019938000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1619620031000,pb,Punjab,a128b7aa-e34e-4dbf-a8a2-0df120290929,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,8af06f87-a612-4330-815a-a0ebadddece7,pb,1598560615000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060756494,123,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,080c1760-4fa5-41f1-b56b-47a90469f1d1,1629191483000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1599372360000,pb,Punjab,19e7682b-af87-48c2-9ea3-830153e57a0b,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,435e384a-4624-4e48-8f24-432c23bcae9f,pb,1598198691000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060756715,615,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,3ed01462-6309-4ece-88a9-5224ca75aed9,1609831710000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1621210162000,pb,Punjab,8af41a28-e002-4b67-8d5a-9843ec3b8982,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,45d280b4-3b8a-4688-a2e4-7ae71f747beb,pb,1595502529000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060756715,741,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,3ed01462-6309-4ece-88a9-5224ca75aed9,1609831710000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1616855248000,pb,Punjab,3f0f5dff-9f97-4012-9086-352efc687121,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,45d280b4-3b8a-4688-a2e4-7ae71f747beb,pb,1600894200000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060756897,756,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,5c6bd210-f7fd-480b-8857-bcb6e78fd5d1,1607877032000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1602019594000,pb,Punjab,6310eb64-ab89-4329-873f-cad36bc16923,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,807e80dd-fb0c-4c8c-889c-6353d7be43fc,pb,1607873752000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060757072,499,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,0baab5ef-771a-4e1c-a7c6-430787f4615b,1626198184000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1608961295000,pb,Punjab,0fede6f1-5e12-4c53-a2db-070ea5ed981e,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,4620b54d-d722-46bf-b7df-e932f011cee4,pb,1617460671000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060757072,702,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,0baab5ef-771a-4e1c-a7c6-430787f4615b,1626198184000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1593102915000,pb,Punjab,dbce74a8-78be-4088-bb31-56fdecbb9015,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,4620b54d-d722-46bf-b7df-e932f011cee4,pb,1596112252000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060757257,986,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,1b820b74-218e-4fbd-a401-a82a842b2e7b,1604780449000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1604942661000,pb,Punjab,c1166ee4-d544-470a-a713-0663abd967b5,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,f414b6b4-a0e8-487a-a810-d8d1a4947afa,pb,1612266074000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060757442,466,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,7e168369-07a6-49bf-9e7f-a3a9aec0e35a,1616805593000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1601579806000,pb,Punjab,5e2d1343-47ec-4955-8cb4-5419e427e6ce,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,2b9a34c2-99fe-4682-bda5-9f8b3a933bcd,pb,1597407145000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060757442,603,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,7e168369-07a6-49bf-9e7f-a3a9aec0e35a,1616805593000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1601429955000,pb,Punjab,0d03004b-e2e5-44c7-9c6a-961cd355cdb8,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,2b9a34c2-99fe-4682-bda5-9f8b3a933bcd,pb,1620809207000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060757621,716,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,3f2ed2ad-9204-424c-a1e3-75d302ae92c1,1600007849000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1604406081000,pb,Punjab,957fe276-fa98-4762-bd5e-559fb23f1112,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,10ba426b-ed3f-4028-9d9e-1d2f3eb6679d,pb,1615184814000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060757621,790,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,3f2ed2ad-9204-424c-a1e3-75d302ae92c1,1600007849000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1618614820000,pb,Punjab,d8b28c9f-9181-4959-a6fb-58365c64af75,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,10ba426b-ed3f-4028-9d9e-1d2f3eb6679d,pb,1612472475000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060757793,514,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,f5eb5361-6430-4fe7-905a-87a7e3a5cb8d,1604569474000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1604196042000,pb,Punjab,c52e32f7-87a8-4bcb-a744-d110c01210b4,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,41fe3ac4-9d4d-4f52-9def-0afeeeeaf0d6,pb,1611845162000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060757977,843,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,a2736fae-fcfa-4f6b-8e4c-d352af097044,1605291019000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1596804922000,pb,Punjab,3df44155-966c-4aa8-91bc-d48382056121,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,dfb83627-7b56-4fd1-9cc0-efed7201738b,pb,1597722644000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060758166,141,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,b01bd1e5-33cf-4ce3-b220-f8947e10214c,1607860181000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1618665903000,pb,Punjab,51ca898e-5c69-426e-864d-8e3de4036abd,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,f3758835-9947-46b3-a3d6-174f922f9b51,pb,1608601640000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060758166,153,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,b01bd1e5-33cf-4ce3-b220-f8947e10214c,1607860181000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1605485723000,pb,Punjab,c9f785c4-32ca-4e56-96f4-5b05c79bbea0,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,f3758835-9947-46b3-a3d6-174f922f9b51,pb,1598934442000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060758354,242,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,b11a6c71-e252-4a41-b7d7-8359ea569f99,1625564468000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1611475081000,pb,Punjab,e75a3744-3a2c-4cc5-9d40-bf861f503ad8,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,8c9bd3b7-99ee-44e6-bb7c-ac7847d64e18,pb,1595121971000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060758573,311,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,22ee9c29-0dd4-4c15-9e9b-cce68fb74a18,1612505664000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1603641915000,pb,Punjab,3428ad39-895a-41f0-81b4-73ecab966fb2,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,ff0becf1-9283-4871-89ff-c78505306087,pb,1618479333000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
